date,601857,00857,spread,rolling_mean,rolling_std,zscore,cheap_leg,pair_direction
2022-04-26,4.02,2.461184,-0.13596295050094576,-0.1061070418733407,0.023751601344320156,-1.2570061359144802,a,long_a_short_h
2022-04-27,4.09,2.487864,-0.1268810582836044,-0.10690476315840816,0.022801629591174617,-0.8760906778754131,a,long_a_short_h
2022-04-28,4.17,2.5145440000000003,-0.11560389859638265,-0.10768430892475829,0.021434608565679827,-0.36947675752310516,a,long_a_short_h
2022-04-29,4.33,2.5346,-0.0839804330839804,-0.10789962604760224,0.021059251813777977,1.135804499377929,h,short_a_long_h
2022-05-05,4.39,2.668,-0.1091392044254127,-0.10834762975807827,0.02049688817653114,-0.038619260666152094,a,long_a_short_h
2022-05-06,4.26,2.6346040000000004,-0.12964146269172228,-0.10881200668482009,0.020340917323088743,-1.0240175345120206,a,long_a_short_h
2022-05-10,4.17,2.52126,-0.11762780047497368,-0.1091228561038153,0.02018637117249475,-0.4213211130659742,a,long_a_short_h
2022-05-11,4.18,2.487864,-0.10511478180164979,-0.10929205872102318,0.0200656060601871,0.20818094937394777,h,short_a_long_h
2022-05-12,4.13,2.474524,-0.11306905986312177,-0.10936612144077669,0.02006298633821791,-0.18456566534620844,a,long_a_short_h
2022-05-13,4.16,2.5012040000000004,-0.11396869922393016,-0.10947993496257634,0.02004992142302993,-0.22387939417048752,a,long_a_short_h
2022-05-16,4.17,2.474524,-0.10343043102535299,-0.10942076357943285,0.02005726971781659,0.29866141495613124,h,short_a_long_h
2022-05-17,4.21,2.54794,-0.11606844701861718,-0.10934000299038467,0.020010384227711456,-0.3362476178200818,a,long_a_short_h
2022-05-18,4.17,2.56128,-0.12957737884171505,-0.10935370342530355,0.020023779755578397,-1.00998291347953,a,long_a_short_h
2022-05-19,4.14,2.554564,-0.1348053899549272,-0.10932897085333523,0.019990186769421988,-1.274446276838293,a,long_a_short_h
2022-05-20,4.21,2.607924,-0.13372479552528904,-0.1092595083115277,0.019889724933762388,-1.2300465338377826,a,long_a_short_h
2022-05-23,4.21,2.62798,-0.13953781926906939,-0.10925620172414122,0.019884614792644553,-1.522866691696212,a,long_a_short_h
2022-05-24,4.17,2.62798,-0.14908443115264924,-0.10917504587498893,0.019699628366243564,-2.0258953385154883,a,long_a_short_h
2022-05-25,4.29,2.68134,-0.13596615800945377,-0.10898728072031112,0.019329463094915435,-1.395738575699983,a,long_a_short_h
2022-05-26,4.32,2.69468,-0.13276316661654808,-0.10884116213552406,0.019079214363012735,-1.2538254472049748,a,long_a_short_h
