date,capital,spread,zscore,cheap_leg,position,gross_exposure,returns
2019-02-15,107223.0806848,0.0802295438108026,0.6639320798444156,h,flat,0.0,0.0
2019-02-18,107223.0806848,0.06240965469336435,-0.06503286091392406,a,flat,0.0,0.0
2019-02-19,107223.0806848,0.06276567813457001,-0.06382821309591233,a,flat,0.0,0.0
2019-02-20,107223.0806848,0.050855466997928755,-0.5590550491013225,a,flat,0.0,0.0
2019-02-21,107223.0806848,0.0435827076688492,-0.8585399942552923,a,flat,0.0,0.0
2019-02-22,107223.0806848,0.04656760646960256,-0.7342459875038243,a,flat,0.0,0.0
2019-02-25,107223.0806848,0.08358514782025572,0.7754848212309922,h,flat,0.0,0.0
2019-02-26,107223.0806848,0.08086352781728556,0.6526887231353822,h,flat,0.0,0.0
2019-02-27,107223.0806848,0.08756872494242851,0.9184625253790863,h,flat,0.0,0.0
2019-02-28,107223.0806848,0.09916706626691063,1.3711882089517573,h,flat,0.0,0.0
2019-03-01,107223.0806848,0.1014910047358355,1.4412643782363452,h,flat,0.0,0.0
2019-03-04,107019.91588880001,0.11108246104792585,1.7898313870727014,h,long_h_only,101582.398,-0.0018947860358278223
2019-03-05,107215.8758888,0.10440725293046671,1.4917717721338755,h,long_h_only,101778.358,0.0018310610541276695
2019-03-06,106627.99588880001,0.12264380010667042,2.1573162552619314,h,long_h_only,101190.478,-0.005483143192429041
2019-03-07,106036.8498888,0.12192157028590045,2.075415615041333,h,long_h_only,100599.33200000001,-0.005544003665008401
2019-03-08,104077.2498888,0.09990442738436667,1.2042152074358559,h,long_h_only,98639.732,-0.01848036792921537
2019-03-11,104665.1298888,0.10253849211074784,1.2895168026893697,h,long_h_only,99227.61200000001,0.00564849667557632
2019-03-12,105840.8898888,0.0989243171348505,1.129028970230982,h,long_h_only,100403.372,0.011233540733663228
2019-03-13,105448.9698888,0.09300303875379334,0.883101984785749,h,long_h_only,100011.452,-0.0037029167121682693
2019-03-14,105840.8898888,0.08824805914350853,0.689860638182656,h,long_h_only,100403.372,0.003716679265935774
2019-03-15,105448.9698888,0.09478716054729486,0.9390303835266172,h,long_h_only,100011.452,-0.0037029167121682693
2019-03-18,107999.71588880001,0.08983695954083315,0.7400987347126975,h,long_h_only,102562.198,0.02418938755579947
2019-03-19,110336.97653280002,0.06946126519733697,-0.053900798578700955,a,flat,0.0,0.0216413591903013
2019-03-20,110336.97653280002,0.06310993155212208,-0.30309439140582817,a,flat,0.0,0.0
2019-03-21,110336.97653280002,0.06872070354853965,-0.08183678179103163,a,flat,0.0,0.0
2019-03-22,110336.97653280002,0.07733618729931724,0.25395611079684993,h,flat,0.0,0.0
2019-03-25,110336.97653280002,0.08521026322602832,0.5557881567299551,h,flat,0.0,0.0
2019-03-26,110336.97653280002,0.07796385470526124,0.275869527627496,h,flat,0.0,0.0
2019-03-27,110336.97653280002,0.07349924788027562,0.10464518093353213,h,flat,0.0,0.0
2019-03-28,110336.97653280002,0.06619994539866392,-0.17941130967486932,a,flat,0.0,0.0
2019-03-29,110336.97653280002,0.0837191402304347,0.5047155963864427,h,flat,0.0,0.0
2019-04-01,110336.97653280002,0.08560551612785017,0.5822138999402657,h,flat,0.0,0.0
2019-04-02,110336.97653280002,0.0820276947799663,0.44746697439393684,h,flat,0.0,0.0
2019-04-03,110336.97653280002,0.08505748475059072,0.5737433417420048,h,flat,0.0,0.0
2019-04-04,110336.97653280002,0.08214123655595951,0.47345849669061285,h,flat,0.0,0.0
2019-04-08,110336.97653280002,0.07733618729931724,0.29358312107794027,h,flat,0.0,0.0
2019-04-09,110336.97653280002,0.0691550680420332,-0.02561411514288459,a,flat,0.0,0.0
2019-04-10,110336.97653280002,0.07389330914369696,0.18570178788923147,h,flat,0.0,0.0
2019-04-11,110336.97653280002,0.07514146612166706,0.26581196447531275,h,flat,0.0,0.0
2019-04-12,110336.97653280002,0.08614620958104302,0.7490273198122919,h,flat,0.0,0.0
2019-04-15,110336.97653280002,0.09150472194516468,1.0080798114417426,h,flat,0.0,0.0
2019-04-16,110127.75473280002,0.10581623633842063,1.637747115283738,h,long_h_only,104610.90000000001,-0.001896207477987244
2019-04-17,110334.75473280001,0.09897342594625169,1.3543182061862362,h,long_h_only,104817.90000000001,0.0018796351610201878
2019-04-18,109920.75473280002,0.10018901835153649,1.3826555378952372,h,long_h_only,104403.90000000001,-0.0037522175220543463
2019-04-23,111369.75473280002,0.09330187517645538,1.074162511508559,h,long_h_only,105852.90000000001,0.013182223898683176
2019-04-24,110955.75473280002,0.090913415864462,0.9693291047854645,h,long_h_only,105438.90000000001,-0.003717346787673881
2019-04-25,110538.29093280001,0.07249437890072574,0.17018151864604433,h,flat,0.0,-0.0037624348642874006
2019-04-26,110538.29093280001,0.06595588704521183,-0.11346327539852664,a,flat,0.0,0.0
2019-04-29,110538.29093280001,0.060752213126053944,-0.33139968072203096,a,flat,0.0,0.0
2019-04-30,110538.29093280001,0.0746893634351874,0.28982818578159814,h,flat,0.0,0.0
2019-05-06,110538.29093280001,0.09490745499640019,1.1808434764593387,h,flat,0.0,0.0
2019-05-07,110538.29093280001,0.09057523336462692,0.9985004952024834,h,flat,0.0,0.0
2019-05-08,110538.29093280001,0.09611889628469006,1.2330866856600848,h,flat,0.0,0.0
2019-05-09,110538.29093280001,0.10018975525324225,1.3876365784515914,h,flat,0.0,0.0
2019-05-10,110328.4010288,0.11811836417597499,2.1140906226535168,h,long_h_only,104944.952,-0.001898798165131832
2019-05-14,109188.5210288,0.11694430579038995,2.0119441666315825,h,long_h_only,103805.072,-0.010331700535589627
2019-05-15,109188.5210288,0.12452009959884747,2.2599058074980802,h,long_h_only,103805.072,0.0
2019-05-16,109872.44902880001,0.12142221211335957,2.0799875066180165,h,long_h_only,104489.00000000001,0.006263735359320677
2019-05-17,109416.4970288,0.11337674976097722,1.7200218324440721,h,long_h_only,104033.04800000001,-0.004149830135127819
2019-05-20,110556.3770288,0.10891034642965103,1.513042048078501,h,long_h_only,105172.928,0.01041780746919696
2019-05-21,110328.4010288,0.11055689147539838,1.5557593928293247,h,long_h_only,104944.952,-0.0020620791502656832
2019-05-22,109872.44902880001,0.10815187519246294,1.4357746622292702,h,long_h_only,104489.00000000001,-0.00413268021423574
2019-05-23,108276.6170288,0.12173653917773353,1.9525963776866333,h,long_h_only,102893.168,-0.0145244054729472
2019-05-24,107820.66502880001,0.11937574067014378,1.8224549418413534,h,long_h_only,102437.21600000001,-0.004210992294658711
2019-05-27,107592.6890288,0.12298018393311716,1.9301044129136813,h,long_h_only,102209.24,-0.002114399868885175
2019-05-28,108048.64102879999,0.11960280798250167,1.7573328219127038,h,long_h_only,102665.192,0.0042377600570790985
2019-05-29,106449.0094288,0.1276870877872498,2.0297461587349472,h,long_h_only,101065.5604,-0.014804735948262593
2019-05-30,107132.9374288,0.1283112146868004,2.0036848946506223,h,long_h_only,101749.4884,0.006424935315696434
2019-05-31,105309.1294288,0.13629373468548822,2.248901841126855,h,long_h_only,99925.68040000001,-0.017023784129993502
2019-06-03,105336.798116,0.13264334759496754,2.0555301704163176,h,flat,0.0,0.0002627377830399791
2019-06-04,105136.85262080001,0.135542871580015,2.10756045410572,h,long_h_only,99972.7476,-0.0018981542896321368
2019-06-05,103985.93262080001,0.1443289037158355,2.365972589144194,h,long_h_only,98821.8276,-0.010946875156621405
2019-06-06,103755.74862080002,0.1363801351160574,2.0259055658615353,h,long_h_only,98591.64360000001,-0.0022136071120253398
2019-06-10,105367.0366208,0.1279781986026176,1.6938859364725085,h,long_h_only,100202.9316,0.015529626275348152
2019-06-11,105367.0366208,0.13573017540693555,1.9460224047715509,h,long_h_only,100202.9316,0.0
2019-06-12,103755.74862080002,0.14222241074028585,2.1611481682193636,h,long_h_only,98591.64360000001,-0.015292144978877653
2019-06-13,102600.99222080002,0.15116212100424387,2.4496369453223283,h,long_h_only,97436.88720000001,-0.011129565497332905
2019-06-14,103525.56462080001,0.1342398527406049,1.801739082667642,h,long_h_only,98361.4596,0.009011339754008363
2019-06-17,103755.74862080002,0.13442510028025412,1.7811055924374817,h,long_h_only,98591.64360000001,0.0022234508050560375
2019-06-18,103755.74862080002,0.12261393935190945,1.3200169563988744,h,long_h_only,98591.64360000001,0.0
2019-06-19,105827.40462079999,0.1088134686356157,0.7917960194270774,h,long_h_only,100663.2996,0.019966662354018894
2019-06-20,107534.60262080001,0.10196415644303136,0.5222170452999754,h,long_h_only,102370.4976,0.016131908423127728
2019-06-21,108006.47982080001,0.104351190333408,0.5997091960104912,h,long_h_only,102842.3748,0.004388142872150613
2019-06-24,108006.47982080001,0.10239615549760472,0.5123996011790536,h,long_h_only,102842.3748,0.0
2019-06-25,106828.70502080001,0.10327746482741573,0.5340478196525351,h,long_h_only,101664.6,-0.010904667960238257
2019-06-26,106387.99473440002,0.10899182257681828,0.7429579389796943,h,flat,0.0,-0.004125392012513718
2019-06-27,106387.99473440002,0.10023154848461446,0.3943275741196047,h,flat,0.0,0.0
2019-06-28,106387.99473440002,0.10524790881471446,0.5791725092468907,h,flat,0.0,0.0
