date,a_close,h_close_hkd,fx_rate,h_close_cny,ah_premium_pct
2019-08-30,4.52,2.3917,0.92,2.2003640000000004,1.0542055768954586
2019-09-02,4.55,2.3917,0.92,2.2003640000000004,1.0678396847067115
2019-09-03,4.54,2.3794,0.92,2.189048,1.0739609181708212
2019-09-04,4.57,2.404,0.92,2.21168,1.066302539246184
2019-09-05,4.6,2.4471,0.92,2.251332,1.0432348494135915
2019-09-06,4.62,2.4532,0.92,2.256944,1.0470157877200323
2019-09-09,4.67,2.5331,0.92,2.330452,1.0039031054919816
2019-09-10,4.69,2.5885,0.92,2.38142,0.969413207246097
2019-09-11,4.67,2.6131,0.92,2.404052,0.9425536552453939
2019-09-12,4.64,2.5762,0.92,2.370104,0.9577199987848632
2019-09-16,4.8,2.7114,0.92,2.494488,0.9242425700183765
2019-09-17,4.74,2.7051,0.92,2.488692,0.9046149543615685
2019-09-18,4.67,2.6612,0.92,2.4483040000000003,0.9074428665721248
2019-09-19,4.69,2.611,0.92,2.4021200000000005,0.9524420095582233
2019-09-20,4.71,2.611,0.92,2.4021200000000005,0.9607679882770215
2019-09-23,4.7,2.5922,0.92,2.384824,0.9707953291312064
2019-09-24,4.68,2.5922,0.92,2.384824,0.9624089660285202
2019-09-25,4.6,2.5419,0.92,2.3385480000000003,0.9670325347181239
2019-09-26,4.56,2.4917,0.92,2.292364,0.989212882421814
2019-09-27,4.57,2.4855,0.92,2.2866600000000004,0.9985481007233254
2019-09-30,4.63,2.5294,0.92,2.327048,0.9896452501194646
2019-10-08,4.57,2.5168,0.92,2.315456,0.9736933027446861
2019-10-09,4.56,2.5043,0.92,2.3039560000000003,0.979204463974138
2019-10-10,4.55,2.5106,0.92,2.3097520000000005,0.9699084577045496
2019-10-11,4.61,2.5922,0.92,2.384824,0.9330566951691195
2019-10-14,4.6,2.5922,0.92,2.384824,0.9288635136177763
2019-10-15,4.57,2.5796,0.92,2.3732320000000002,0.9256440162613684
2019-10-16,4.55,2.5608,0.92,2.3559360000000003,0.9312918517311164
2019-10-17,4.57,2.567,0.92,2.3616400000000004,0.9350959502718448
2019-10-18,4.53,2.5482,0.92,2.344344,0.9323102752838321
2019-10-21,4.53,2.5294,0.92,2.327048,0.9466723505488499
2019-10-22,4.54,2.5168,0.92,2.315456,0.960736891566931
2019-10-23,4.52,2.5231,0.92,2.321252,0.9472250320085884
2019-10-24,4.53,2.5482,0.92,2.344344,0.9323102752838321
2019-10-25,4.53,2.5608,0.92,2.3559360000000003,0.9228026567784522
2019-10-28,4.54,2.5859,0.92,2.3790280000000004,0.908342398660293
2019-10-29,4.51,2.567,0.92,2.3616400000000004,0.9096898765264811
2019-10-30,4.47,2.5168,0.92,2.315456,0.9305052654855024
2019-10-31,4.4,2.4164,0.92,2.223088,0.9792288924235117
2019-11-01,4.4,2.3913,0.92,2.199996,1.000003636370248
2019-11-04,4.4,2.4352,0.92,2.240384,0.96394903730789
2019-11-05,4.41,2.4855,0.92,2.2866600000000004,0.9285770512450471
2019-11-06,4.37,2.498,0.92,2.29816,0.9015212169735787
2019-11-07,4.35,2.4917,0.92,2.292364,0.8976043944155463
2019-11-08,4.33,2.4792,0.92,2.2808640000000002,0.8984034120403495
2019-11-11,4.24,2.4164,0.92,2.223088,0.9072569326990203
2019-11-12,4.21,2.4101,0.92,2.217292,0.8987124835159284
2019-11-13,4.16,2.3537,0.92,2.165404,0.9211195693736596
2019-11-14,4.19,2.3348,0.92,2.148016,0.9506372392011979
2019-11-15,4.11,2.3223,0.92,2.136516,0.9236925911156297
2019-11-18,4.13,2.3285,0.92,2.14222,0.9279065642184277
2019-11-19,4.14,2.3348,0.92,2.148016,0.9273599451773169
2019-11-20,4.13,2.3285,0.92,2.14222,0.9279065642184277
2019-11-21,4.19,2.3034,0.92,2.119128,0.9772283694047743
2019-11-22,4.19,2.3034,0.92,2.119128,0.9772283694047743
2019-11-25,4.27,2.3348,0.92,2.148016,0.9878809096394066
2019-11-26,4.23,2.3285,0.92,2.14222,0.9745871105675423
2019-11-27,4.23,2.316,0.92,2.1307199999999997,0.9852444244199148
2019-11-28,4.2,2.3097,0.92,2.124924,0.9765412786527896
2019-11-29,4.18,2.2658,0.92,2.084536,1.0052424136594427
2019-12-02,4.16,2.2595,0.92,2.0787400000000003,1.0012122728191115
2019-12-03,4.17,2.247,0.92,2.06724,1.0171823300632727
2019-12-04,4.17,2.2218,0.92,2.044056,1.0400615247331775
2019-12-05,4.21,2.2344,0.92,2.055648,1.0480160027397685
2019-12-06,4.22,2.247,0.92,2.06724,1.0413691685532398
2019-12-09,4.22,2.2783,0.92,2.0960360000000002,1.0133241986301758
2019-12-10,4.22,2.2721,0.92,2.090332,1.018818063350702
2019-12-11,4.22,2.2783,0.92,2.0960360000000002,1.0133241986301758
2019-12-12,4.21,2.3223,0.92,2.136516,0.9704977636488565
2019-12-13,4.25,2.4039,0.92,2.2115880000000003,0.9216960844424908
2019-12-16,4.31,2.385,0.92,2.1942,0.9642694376082397
2019-12-17,4.37,2.4164,0.92,2.223088,0.9657341499751695
2019-12-18,4.35,2.4227,0.92,2.228884,0.9516493455917849
2019-12-19,4.35,2.4039,0.92,2.2115880000000003,0.966912462899961
2019-12-20,4.34,2.4227,0.92,2.228884,0.9471627953720338
2019-12-23,4.27,2.4101,0.92,2.217292,0.9257725189104544
2019-12-24,4.28,2.3976,0.92,2.205792,0.940346143244694
2019-12-27,4.32,2.4603,0.92,2.2634760000000003,0.9085689444023262
2019-12-30,4.35,2.4478,0.92,2.251976,0.9316369268589006
2019-12-31,4.36,2.4541,0.92,2.257772,0.9311073040147544
2020-01-02,4.39,2.4666,0.92,2.2692720000000004,0.9345411215579265
2020-01-03,4.45,2.5357,0.92,2.332844,0.9075428961387901
2020-01-06,4.66,2.6361,0.92,2.425212,0.921481503472686
2020-01-07,4.57,2.5922,0.92,2.384824,0.9162839689637474
2020-01-08,4.66,2.5984,0.92,2.3905279999999998,0.9493601413578927
2020-01-09,4.53,2.5733,0.92,2.367436,0.913462496979855
2020-01-10,4.48,2.5168,0.92,2.315456,0.9348240692114209
2020-01-13,4.46,2.5043,0.92,2.3039560000000003,0.9358008573080385
2020-01-14,4.45,2.4792,0.92,2.2808640000000002,0.95101505394447
2020-01-15,4.39,2.4729,0.92,2.275068,0.9296126533360758
2020-01-16,4.36,2.4729,0.92,2.275068,0.9164262342927771
2020-01-17,4.37,2.4729,0.92,2.275068,0.92082170730721
2020-01-20,4.37,2.4415,0.92,2.2461800000000003,0.9455252918287935
2020-01-21,4.33,2.3788,0.92,2.188496,0.9785277194932043
2020-01-22,4.29,2.3976,0.92,2.205792,0.9448796622709665
2020-01-23,4.22,2.3411,0.92,2.153812,0.9593167834518519
2020-02-03,3.83,2.1214,0.92,1.951688,0.9624038268411754
2020-02-04,3.86,2.1403,0.92,1.969076,0.9603103181390662
2020-02-05,3.89,2.1403,0.92,1.969076,0.9755458905598362
2020-02-06,3.94,2.2156,0.92,2.0383519999999997,0.9329340565319437
2020-02-07,3.95,2.1967,0.92,2.0209639999999998,0.9545127968632794
2020-02-10,3.95,2.1654,0.92,1.9921680000000002,0.9827645058047312
2020-02-11,3.96,2.1716,0.92,1.9978720000000003,0.9821089639376293
2020-02-12,3.97,2.1967,0.92,2.0209639999999998,0.9644090641891694
2020-02-13,3.95,2.1654,0.92,1.9921680000000002,0.9827645058047312
2020-02-14,3.95,2.1654,0.92,1.9921680000000002,0.9827645058047312
2020-02-17,4.02,2.1716,0.92,1.9978720000000003,1.012140917936684
2020-02-18,4.0,2.1465,0.92,1.9747800000000002,1.0255420857006854
2020-02-19,3.98,2.1465,0.92,1.9747800000000002,1.015414375272182
2020-02-20,4.02,2.1465,0.92,1.9747800000000002,1.0356697961291887
2020-02-21,4.01,2.1214,0.92,1.951688,1.0546316829329276
2020-02-24,3.95,2.021,0.92,1.85932,1.124432588258073
2020-02-25,3.88,2.0022,0.92,1.8420240000000003,1.1063786356746705
2020-02-26,3.9,1.9833,0.92,1.8246360000000001,1.137412612707411
2020-02-27,3.86,1.9833,0.92,1.8246360000000001,1.115490432064258
2020-02-28,3.79,1.8955,0.92,1.74386,1.173339602949778
2020-03-02,3.86,1.9457,0.92,1.790044,1.156371575223849
2020-03-03,3.88,1.9394,0.92,1.784248,1.174585595724361
2020-03-04,3.87,1.908,0.92,1.75536,1.2046759639048399
2020-03-05,3.92,1.9394,0.92,1.784248,1.197004003927705
2020-03-06,3.89,1.8892,0.92,1.738064,1.2381224166658997
2020-03-09,3.85,1.7072,0.92,1.570624,1.4512550425818018
2020-03-10,3.85,1.7511,0.92,1.611012,1.3898021864517456
2020-03-11,3.83,1.7135,0.92,1.5764200000000002,1.4295555752908489
2020-03-12,3.79,1.6068,0.92,1.478256,1.5638319749759177
2020-03-13,3.77,1.6193,0.92,1.489756,1.5306157518412409
2020-03-16,3.76,1.544,0.92,1.4204800000000002,1.6469925658932185
2020-03-17,3.74,1.5314,0.92,1.4088880000000001,1.6545758073033485
2020-03-18,3.7,1.4498,0.92,1.3338160000000001,1.7739958135155072
2020-03-19,3.65,1.3996,0.92,1.287632,1.8346608347726678
2020-03-20,3.67,1.5314,0.92,1.4088880000000001,1.6048912333698628
2020-03-23,3.6,1.4436,0.92,1.328112,1.7106147674292531
2020-03-24,3.62,1.5377,0.92,1.414684,1.5588753389449517
2020-03-25,3.63,1.6507,0.92,1.518644,1.390290285280816
2020-03-26,3.58,1.613,0.92,1.48396,1.4124639478153052
2020-03-27,3.54,1.6005,0.92,1.47246,1.404140010594515
2020-03-30,3.45,1.6444,0.92,1.5128480000000002,1.2804670396497202
2020-03-31,3.45,1.7825,0.92,1.6399000000000001,1.1037868162692845
2020-04-01,3.4,1.7511,0.92,1.611012,1.1104746581651779
2020-04-02,3.52,1.9206,0.92,1.766952,0.9921310822252103
2020-04-03,3.46,1.8139,0.92,1.6687880000000002,1.0733610260859976
2020-04-07,3.49,1.8766,0.92,1.726472,1.021463423675565
2020-04-08,3.47,1.839,0.92,1.69188,1.0509728822375108
2020-04-09,3.48,1.8704,0.92,1.720768,1.022352809908134
2020-04-14,3.43,1.8202,0.92,1.674584,1.0482698986733423
2020-04-15,3.4,1.7448,0.92,1.605216,1.118095010266531
2020-04-16,3.39,1.726,0.92,1.58792,1.1348682553277243
2020-04-17,3.4,1.7323,0.92,1.5937160000000001,1.1333788454153688
2020-04-20,3.4,1.7448,0.92,1.605216,1.118095010266531
2020-04-21,3.37,1.7009,0.92,1.564828,1.15359132121869
2020-04-22,3.33,1.6821,0.92,1.547532,1.151813338916417
2020-04-23,3.4,1.6946,0.92,1.5590320000000002,1.1808404189266155
2020-04-24,3.35,1.6884,0.92,1.553328,1.1566597653554176
2020-04-27,3.33,1.7135,0.92,1.5764200000000002,1.1123812182032706
2020-04-28,3.26,1.726,0.92,1.58792,1.0530001511411151
2020-04-29,3.27,1.7511,0.92,1.611012,1.0297800388823917
2020-05-06,3.34,1.6884,0.92,1.553328,1.150221975011073
2020-05-07,3.33,1.6695,0.92,1.53594,1.1680534395874838
2020-05-08,3.34,1.6946,0.92,1.5590320000000002,1.1423549997690872
2020-05-11,3.34,1.726,0.92,1.58792,1.1033805229482594
2020-05-12,3.31,1.6758,0.92,1.541736,1.1469304731808818
2020-05-13,3.31,1.657,0.92,1.52444,1.1712891291228256
2020-05-14,3.29,1.6193,0.92,1.489756,1.208415337813709
2020-05-15,3.3,1.6068,0.92,1.478256,1.2323602948339123
2020-05-18,3.32,1.6946,0.92,1.5590320000000002,1.1295265267165777
2020-05-19,3.33,1.7448,0.92,1.605216,1.0744871718198672
2020-05-20,3.31,1.7197,0.92,1.582124,1.0921242582755837
2020-05-21,3.33,1.7135,0.92,1.5764200000000002,1.1123812182032706
2020-05-22,3.27,1.613,0.92,1.48396,1.203563438367611
2020-05-25,3.24,1.6256,0.92,1.495552,1.1664241698048614
2020-05-26,3.25,1.6695,0.92,1.53594,1.115968071669466
2020-05-27,3.22,1.6632,0.92,1.5301440000000002,1.1043771043771042
2020-05-28,3.21,1.6507,0.92,1.518644,1.1137277729342756
2020-05-29,3.18,1.6695,0.92,1.53594,1.0703933747412009
2020-06-01,3.21,1.7009,0.92,1.564828,1.0513436620510368
2020-06-02,3.22,1.6884,0.92,1.553328,1.0729684908789388
2020-06-03,3.24,1.7386,0.92,1.599512,1.0256178134330973
2020-06-04,3.23,1.7197,0.92,1.582124,1.0415593215196783
2020-06-05,3.21,1.7637,0.92,1.6226040000000002,0.9783015449240848
2020-06-08,3.24,1.7762,0.92,1.634104,0.9827379407920183
2020-06-09,3.25,1.8013,0.92,1.657196,0.9611440046922635
2020-06-10,3.23,1.7762,0.92,1.634104,0.9766183792463639
2020-06-11,3.2,1.7197,0.92,1.582124,1.0225974702362142
2020-06-12,3.18,1.6695,0.92,1.53594,1.0703933747412009
2020-06-15,3.16,1.6256,0.92,1.495552,1.1129322149948648
2020-06-16,3.19,1.726,0.92,1.58792,1.0089173258098643
2020-06-17,3.18,1.7511,0.92,1.611012,0.9739145332250783
2020-06-18,3.21,1.7511,0.92,1.611012,0.9925363684441828
2020-06-19,3.21,1.7511,0.92,1.611012,0.9925363684441828
2020-06-22,3.19,1.7333,0.92,1.5946360000000002,1.000456530518563
2020-06-23,3.18,1.7398,0.92,1.600616,0.9867351069838113
2020-06-24,3.18,1.714,0.92,1.57688,1.016640454568515
2020-06-29,3.17,1.656,0.92,1.52352,1.0807078344885528
2020-06-30,3.18,1.656,0.92,1.52352,1.087271581600504
2020-07-02,3.28,1.7011,0.92,1.565012,1.0958305751010213
2020-07-03,3.36,1.7398,0.92,1.600616,1.0991918111527061
2020-07-06,3.58,1.8687,0.92,1.7192040000000002,1.082359045232561
2020-07-07,3.57,1.8042,0.92,1.659864,1.1507786180072581
2020-07-08,3.55,1.8107,0.92,1.665844,1.1310518872115272
2020-07-09,3.6,1.8493,0.92,1.701356,1.1159592701351158
2020-07-10,3.49,1.7784,0.92,1.636128,1.133084942009427
2020-07-13,3.52,1.7849,0.92,1.642108,1.1435861709461257
2020-07-14,3.46,1.7398,0.92,1.600616,1.1616677579132033
2020-07-15,3.41,1.7398,0.92,1.600616,1.130429784532955
2020-07-16,3.35,1.6882,0.92,1.553144,1.156915263491344
2020-07-17,3.33,1.7076,0.92,1.5709920000000002,1.119679794677503
2020-07-20,3.41,1.7269,0.92,1.5887480000000003,1.1463441653427728
2020-07-21,3.39,1.7204,0.92,1.582768,1.1418173731083772
2020-07-22,3.5,1.7913,0.92,1.647996,1.1237915626008799
2020-07-23,3.45,1.8042,0.92,1.659864,1.0784835384103757
2020-07-24,3.42,1.8429,0.92,1.695468,1.0171421695956515
2020-07-27,3.39,1.7913,0.92,1.647996,1.057043827776281
2020-07-28,3.39,1.7591,0.92,1.6183720000000001,1.0946976344128543
2020-07-29,3.42,1.7527,0.92,1.612484,1.1209512776560882
2020-07-30,3.39,1.7333,0.92,1.5946360000000002,1.1258770026513885
2020-07-31,3.38,1.7333,0.92,1.5946360000000002,1.119605979044747
2020-08-03,3.4,1.6947,0.92,1.5591240000000002,1.1807117329987862
2020-08-04,3.44,1.7204,0.92,1.582768,1.1734075998503886
2020-08-05,3.42,1.7978,0.92,1.6539760000000001,1.0677446347468158
2020-08-06,3.44,1.7913,0.92,1.647996,1.0873837072420076
2020-08-07,3.38,1.7462,0.92,1.6065040000000002,1.1039474536011111
2020-08-10,3.39,1.7269,0.92,1.5887480000000003,1.1337556365137829
2020-08-11,3.38,1.7462,0.92,1.6065040000000002,1.1039474536011111
2020-08-12,3.39,1.7591,0.92,1.6183720000000001,1.0946976344128543
2020-08-13,3.39,1.7591,0.92,1.6183720000000001,1.0946976344128543
2020-08-14,3.4,1.7462,0.92,1.6065040000000002,1.1163968468176857
2020-08-17,3.45,1.7849,0.92,1.642108,1.1009580368648106
2020-08-18,3.44,1.772,0.92,1.6302400000000001,1.1101187555206593
2020-08-19,3.43,1.7527,0.92,1.612484,1.1271528895790595
2020-08-20,3.39,1.7269,0.92,1.5887480000000003,1.1337556365137829
2020-08-21,3.39,1.7333,0.92,1.5946360000000002,1.1258770026513885
2020-08-24,3.39,1.7462,0.92,1.6065040000000002,1.1101721502093986
2020-08-25,3.38,1.7591,0.92,1.6183720000000001,1.0885185853437895
2020-08-26,3.36,1.7462,0.92,1.6065040000000002,1.0914980603845366
2020-08-27,3.36,1.7076,0.92,1.5709920000000002,1.138776009043967
2020-08-28,3.38,1.7204,0.92,1.582768,1.135499327759975
2020-08-31,3.36,1.7269,0.92,1.5887480000000003,1.1148728432702981
2020-09-01,3.35,1.7333,0.92,1.5946360000000002,1.1007929082248236
2020-09-02,3.3,1.6947,0.92,1.5591240000000002,1.116573152616469
2020-09-03,3.27,1.6625,0.92,1.5295,1.1379535796011768
2020-09-04,3.27,1.656,0.92,1.52352,1.1463453056080657
2020-09-07,3.25,1.6367,0.92,1.505764,1.1583727596090756
2020-09-08,3.27,1.6431,0.92,1.511652,1.1631962912098817
2020-09-09,3.25,1.6302,0.92,1.4997840000000002,1.166978711601137
2020-09-10,3.22,1.6045,0.92,1.47614,1.181364911187286
2020-09-11,3.22,1.6045,0.92,1.47614,1.181364911187286
2020-09-14,3.23,1.6045,0.92,1.47614,1.1881393363773083
2020-09-15,3.22,1.598,0.92,1.4701600000000001,1.1902377972465583
2020-09-16,3.23,1.6045,0.92,1.47614,1.1881393363773083
2020-09-17,3.21,1.6173,0.92,1.487916,1.1573798520884244
2020-09-18,3.24,1.6238,0.92,1.493896,1.1688256746118877
2020-09-21,3.23,1.5916,0.92,1.464272,1.2058743184326408
2020-09-22,3.21,1.5594,0.92,1.434648,1.2374826438262208
2020-09-23,3.19,1.5529,0.92,1.428668,1.2328490594035841
2020-09-24,3.18,1.5078,0.92,1.3871760000000002,1.2924272046229173
2020-09-25,3.17,1.5014,0.92,1.381288,1.294959487087414
2020-09-28,3.18,1.5271,0.92,1.404932,1.2634547437171335
2020-09-29,3.17,1.5257,0.92,1.4036440000000001,1.2584074024467742
2020-09-30,3.19,1.5257,0.92,1.4036440000000001,1.2726560295915488
2020-10-09,3.2,1.5257,0.92,1.4036440000000001,1.279780343163936
2020-10-12,3.24,1.5392,0.92,1.416064,1.2880321793365272
2020-10-14,3.19,1.4989,0.92,1.3789879999999999,1.3132906160169635
2020-10-15,3.19,1.4787,0.92,1.360404,1.3448916645349471
2020-10-16,3.19,1.4787,0.92,1.360404,1.3448916645349471
2020-10-19,3.19,1.4854,0.92,1.366568,1.334314867609954
2020-10-20,3.18,1.4653,0.92,1.348076,1.3589174497580254
2020-10-21,3.19,1.472,0.92,1.35424,1.3555647448015122
2020-10-22,3.18,1.4518,0.92,1.335656,1.3808525548494526
2020-10-23,3.19,1.5459,0.92,1.422228,1.2429596379764707
2020-10-27,3.18,1.519,0.92,1.39748,1.2755245155565733
2020-10-28,3.17,1.4921,0.92,1.372732,1.309263570747968
2020-10-29,3.14,1.4653,0.92,1.348076,1.3292455321510062
2020-10-30,3.16,1.4585,0.92,1.34182,1.3550103590645541
2020-11-02,3.15,1.4787,0.92,1.360404,1.3154886342586467
2020-11-03,3.19,1.5257,0.92,1.4036440000000001,1.2726560295915488
2020-11-04,3.19,1.519,0.92,1.39748,1.2826802530268768
2020-11-05,3.19,1.5459,0.92,1.422228,1.2429596379764707
2020-11-06,3.2,1.5459,0.92,1.422228,1.2499908594121338
2020-11-09,3.24,1.5661,0.92,1.4408120000000002,1.2487319650308297
2020-11-10,3.26,1.6669,0.92,1.5335480000000001,1.1257893460132968
2020-11-11,3.31,1.7005,0.92,1.56446,1.1157460082073047
2020-11-12,3.27,1.6669,0.92,1.5335480000000001,1.132310172228062
2020-11-13,3.24,1.6198,0.92,1.490216,1.1741814609425751
2020-11-16,3.29,1.6266,0.92,1.496472,1.1985042152475955
2020-11-17,3.32,1.7005,0.92,1.56446,1.122137990105212
2020-11-18,3.3,1.7005,0.92,1.56446,1.1093540263093975
2020-11-19,3.29,1.6938,0.92,1.5582960000000001,1.1112805269345487
2020-11-20,3.29,1.6803,0.92,1.545876,1.1282431449870494
2020-11-23,3.34,1.7341,0.92,1.595372,1.0935556096007701
2020-11-24,3.36,1.7341,0.92,1.595372,1.1060918707361043
2020-11-25,3.34,1.761,0.92,1.62012,1.0615756857516727
2020-11-26,3.33,1.7812,0.92,1.638704,1.0320936544977006
2020-11-27,3.33,1.7677,0.92,1.626284,1.0476128400697542
2020-11-30,3.34,1.6602,0.92,1.527384,1.1867454418797103
2020-12-01,3.33,1.6467,0.92,1.5149640000000002,1.198072033394853
2020-12-02,3.33,1.6602,0.92,1.527384,1.1801982998381546
2020-12-03,3.33,1.6669,0.92,1.5335480000000001,1.17143512951665
2020-12-04,3.33,1.6467,0.92,1.5149640000000002,1.198072033394853
2020-12-07,3.29,1.6131,0.92,1.4840520000000001,1.2169034508224779
2020-12-08,3.26,1.5862,0.92,1.4593040000000002,1.2339416598597683
2020-12-09,3.24,1.5795,0.92,1.4531399999999999,1.2296544035674475
2020-12-10,3.25,1.5594,0.92,1.434648,1.2653640474876067
2020-12-11,3.27,1.5997,0.92,1.471724,1.2218839945533264
2020-12-14,3.25,1.6198,0.92,1.490216,1.1808918975504223
2020-12-15,3.22,1.6064,0.92,1.477888,1.1787848605577689
2020-12-16,3.22,1.6064,0.92,1.477888,1.1787848605577689
2020-12-17,3.27,1.6131,0.92,1.4840520000000001,1.2034268341001528
2020-12-18,3.3,1.6266,0.92,1.496472,1.2051865988805668
2020-12-21,3.29,1.6131,0.92,1.4840520000000001,1.2169034508224779
2020-12-22,3.21,1.5728,0.92,1.446976,1.2184196558892477
2020-12-23,3.21,1.5795,0.92,1.4531399999999999,1.2090094553862674
2020-12-24,3.22,1.5997,0.92,1.471724,1.187910233168719
2020-12-28,3.21,1.6131,0.92,1.4840520000000001,1.1629969839331773
2020-12-29,3.2,1.6198,0.92,1.490216,1.147339714511185
2020-12-30,3.2,1.6198,0.92,1.490216,1.147339714511185
2020-12-31,3.22,1.6131,0.92,1.4840520000000001,1.16973529229434
2021-01-04,3.25,1.6131,0.92,1.4840520000000001,1.1899502173778274
2021-01-05,3.24,1.5997,0.92,1.471724,1.2014997377225622
2021-01-06,3.29,1.6467,0.92,1.5149640000000002,1.1716687657264462
2021-01-07,3.29,1.6467,0.92,1.5149640000000002,1.1716687657264462
2021-01-08,3.33,1.6198,0.92,1.490216,1.2345753904132017
2021-01-11,3.27,1.6467,0.92,1.5149640000000002,1.1584671318922428
2021-01-12,3.34,1.6669,0.92,1.5335480000000001,1.1779559557314148
2021-01-13,3.38,1.7408,0.92,1.601536,1.1104739450127874
2021-01-14,3.36,1.7408,0.92,1.601536,1.097985933503836
2021-01-15,3.32,1.7341,0.92,1.595372,1.081019348465436
2021-01-18,3.29,1.7476,0.92,1.607792,1.046284594027088
2021-01-19,3.3,1.7744,0.92,1.6324480000000001,1.0215039008899516
2021-01-20,3.31,1.7677,0.92,1.626284,1.0353148650543202
2021-01-21,3.29,1.7744,0.92,1.6324480000000001,1.0153781314933155
2021-01-22,3.24,1.7005,0.92,1.56446,1.071002134921954
2021-01-25,3.22,1.6467,0.92,1.5149640000000002,1.1254630473067344
2021-01-26,3.22,1.6198,0.92,1.490216,1.1607605877268798
2021-01-27,3.22,1.6535,0.92,1.52122,1.1167221046265499
2021-01-28,3.2,1.6064,0.92,1.477888,1.1652520353369131
2021-01-29,3.17,1.5795,0.92,1.4531399999999999,1.1814828578113605
2021-02-01,3.16,1.5795,0.92,1.4531399999999999,1.1746012084176338
2021-02-02,3.17,1.5728,0.92,1.446976,1.1907757972488833
2021-02-03,3.17,1.593,0.92,1.46556,1.162995714948552
2021-02-04,3.17,1.5997,0.92,1.471724,1.1539364717841116
2021-02-05,3.17,1.6064,0.92,1.477888,1.1449527975056295
2021-02-08,3.19,1.6064,0.92,1.477888,1.1584856227264853
2021-02-09,3.23,1.64,0.92,1.5088,1.1407741251325558
2021-02-10,3.26,1.64,0.92,1.5088,1.1606574761399786
2021-02-18,3.4,1.8148,0.92,1.669616,1.0363963929430478
2021-02-19,3.35,1.7946,0.92,1.651032,1.0290339617887478
2021-02-22,3.45,1.882,0.92,1.7314399999999999,0.9925611052072265
2021-02-23,3.47,1.9425,0.92,1.7871,0.9416932460410723
2021-02-24,3.38,1.8887,0.92,1.7376040000000001,0.9452073084546304
2021-02-25,3.43,1.9357,0.92,1.780844,0.9260530400192268
2021-02-26,3.38,1.8685,0.92,1.7190200000000002,0.9662365766541399
2021-03-01,3.39,1.8887,0.92,1.7376040000000001,0.9509623596630763
2021-03-02,3.31,1.8282,0.92,1.681944,0.96796088335878
2021-03-03,3.34,1.882,0.92,1.7314399999999999,0.9290301714180105
2021-03-04,3.36,1.9089,0.92,1.756188,0.9132348017410434
2021-03-05,3.43,1.9694,0.92,1.8118480000000001,0.8930947849930015
2021-03-08,3.5,2.05,0.92,1.886,0.8557794273594912
2021-03-09,3.47,1.9962,0.92,1.8365040000000001,0.8894595383402377
2021-03-10,3.4,1.9895,0.92,1.83034,0.8575783734169606
2021-03-11,3.44,2.0433,0.92,1.879836,0.8299468677054807
2021-03-12,3.45,2.0433,0.92,1.879836,0.8352664806929966
2021-03-15,3.5,2.0567,0.92,1.8921640000000002,0.8497339554076706
2021-03-16,3.47,2.0366,0.92,1.873672,0.8519783612072978
2021-03-17,3.44,2.0231,0.92,1.861252,0.8482182960716766
2021-03-18,3.42,2.0298,0.92,1.867416,0.8314076777750645
2021-03-19,3.35,1.9156,0.92,1.7623520000000001,0.9008688389152677
2021-03-22,3.38,1.9357,0.92,1.780844,0.8979764650918327
2021-03-23,3.35,1.8887,0.92,1.7376040000000001,0.9279421548292937
2021-03-24,3.31,1.8685,0.92,1.7190200000000002,0.9255157008062731
2021-03-25,3.32,1.8618,0.92,1.712856,0.9382831948511725
2021-03-26,3.33,1.8954,0.92,1.743768,0.909657706759156
2021-03-29,3.33,1.9156,0.92,1.7623520000000001,0.8895203682351764
2021-03-30,3.33,1.9357,0.92,1.780844,0.8698998901644388
2021-03-31,3.33,1.8887,0.92,1.7376040000000001,0.9164320524124023
2021-04-01,3.32,1.882,0.92,1.7314399999999999,0.917479092547244
2021-04-07,3.31,1.8685,0.92,1.7190200000000002,0.9255157008062731
2021-04-08,3.3,1.8618,0.92,1.712856,0.9266067900629125
2021-04-09,3.31,1.8349,0.92,1.688108,0.9607750215033637
2021-04-12,3.32,1.8282,0.92,1.681944,0.9739063845169635
2021-04-13,3.29,1.8417,0.92,1.694364,0.9417315287624148
2021-04-14,3.29,1.8685,0.92,1.7190200000000002,0.9138811648497398
2021-04-15,3.31,1.8887,0.92,1.7376040000000001,0.904921949995511
2021-04-16,3.34,1.9021,0.92,1.749932,0.9086455930859025
2021-04-19,3.33,1.9089,0.92,1.756188,0.8961523481540701
2021-04-20,3.31,1.8887,0.92,1.7376040000000001,0.904921949995511
2021-04-21,3.28,1.8417,0.92,1.694364,0.9358296092221032
2021-04-22,3.23,1.8282,0.92,1.681944,0.9203968740933108
2021-04-23,3.23,1.8282,0.92,1.681944,0.9203968740933108
2021-04-26,3.23,1.8215,0.92,1.67578,0.9274606451920895
2021-04-27,3.21,1.8148,0.92,1.669616,0.9225977709844659
2021-04-28,3.23,1.8349,0.92,1.688108,0.9133846886573609
2021-04-29,3.26,1.8551,0.92,1.706692,0.9101278965390356
2021-04-30,3.29,1.9021,0.92,1.749932,0.8800730542672515
2021-05-06,3.4,2.0366,0.92,1.873672,0.8146185671771793
2021-05-07,3.44,2.0702,0.92,1.9045839999999998,0.8061686961562211
2021-05-10,3.55,2.1643,0.92,1.991156,0.7828839126617904
2021-05-11,3.54,2.1038,0.92,1.935496,0.828988538338493
