window_end,p_value,hedge_ratio,residual_std
2024-08-15,0.4825576701115756,0.6649463835465386,0.05702998993938073
2024-08-22,0.6367895115581363,0.650156537540932,0.058866931899156795
2024-08-29,0.7277606897719175,0.6327112145130566,0.060716146803502756
2024-09-05,0.8613855329266404,0.6115317912829554,0.06450799258406112
2024-09-13,0.8944076450092484,0.5899685395539191,0.06964773838033265
2024-09-25,0.7275332860009568,0.561611444544119,0.07244216269761684
2024-10-09,0.6421493809470782,0.5307730417561736,0.07206698786533915
2024-10-17,0.688157770031012,0.49898043506744244,0.07248541161129143
2024-10-24,0.6996559366048687,0.47549107864311246,0.0729050308887788
2024-10-31,0.6777401155202855,0.433425711527582,0.07299166775235895
2024-11-07,0.6869025683801033,0.35805568828484635,0.07120330346984735
2024-11-14,0.7708464548877456,0.3616901246294735,0.07215705701942847
2024-11-21,0.7151102756778647,0.3569898778931065,0.07290920813693655
2024-11-28,0.7371223889153528,0.3889758736952842,0.07388302610084034
2024-12-05,0.6985063783640555,0.42247993902018144,0.07442070638756076
2024-12-12,0.724403610551559,0.4608255372724869,0.07437403109361918
2024-12-19,0.7221926835994849,0.472452406069582,0.07453650572199028
2024-12-30,0.45144824530043814,0.48621924135433864,0.07455927725376664
